tier	why	phrase	address
2	ngram6	all our neuroses. The cypherpunks were	1MaXDYmD9bMkUi7a2qVaKNh5Q2YGmc2jty
2	ngram6_lower	all our neuroses. the cypherpunks were	114V8duagAehPfx3P6pXooio4QJQbKeEwN
2	ngram6_lower	all our neuroses. the cypherpunks were	1E9mhUgAmJorSsLCSnRm4kcY34jUoTm4UP
2	ngram6	our neuroses. The cypherpunks were publishing	1NfwEuTHauHoRYacrDjTh1fq6M9uUcrG2u
2	ngram6	our neuroses. The cypherpunks were publishing	17zTXpJ1r5SNdPWEkW2HkDXraSKfSddgD9
2	ngram6_lower	our neuroses. the cypherpunks were publishing	1EKJYnV4RmawQQvpsJYMj8FqySwbyqK8m7
2	ngram6_lower	our neuroses. the cypherpunks were publishing	19GRzZoFvEr9jhsqAherxJCgi9TSYGCk8d
2	ngram6	neuroses. The cypherpunks were publishing the	1819krHbMUSdqfMJqqK5Q7vuWtkaTweFfh
2	ngram6	neuroses. The cypherpunks were publishing the	1NMCrhcFqiB81RzLUfnHD4S3or14ChhY4Y
2	ngram6_lower	neuroses. the cypherpunks were publishing the	1AGZAwugX8o6fNb7rdcEQPGSbobEECHg4a
2	ngram6_lower	neuroses. the cypherpunks were publishing the	1GNsZ8gynaaZMKDk2kBJ3DNFfD8oaaqhfP
2	ngram6	The cypherpunks were publishing the white	1PkDx1yju2LEChU8q9csbFDruWe41Qqg85
2	ngram6	The cypherpunks were publishing the white	18zLw5pEE1M1eJx4ojm7buuvbZA9NxTRAf
2	ngram6_lower	the cypherpunks were publishing the white	13uufWgbN8iT7ZnYiTE1Qe6JFoViaXEngU
2	ngram6_lower	the cypherpunks were publishing the white	1EjSEdzafzT8cm9TynbrsuGa3cFopW2eqV
2	ngram6	cypherpunks were publishing the white paper	1DsjxhVxwZ4J5NXspFmNN2BavhEkziZAWE
2	ngram6	cypherpunks were publishing the white paper	1NrNZuc2yuA5baUAXWuEHGJM7oDp9Rf98z
2	ngram6	were publishing the white paper around	1Eh5SaoSjCAEDDF9D1Le3FV63msWVDyrVr
2	ngram6	were publishing the white paper around	1DxejsBksV7rM5tHyk1YBx5Dsm4T3J8vCx
2	ngram6	publishing the white paper around that	1FYocK2xmLpCU6LNsoUKbhmgPoo8zrCeF4
2	ngram6	publishing the white paper around that	14y1Ue3YVXtBcYQXwE1K5Fy4VNatBV6pzE
2	ngram6	the white paper around that time	1KDo1EyBWTtwb79mHtXVGBSVgzQrgF6XVt
2	ngram6	the white paper around that time	19w2YhFV1RR2Kwx3uHou5vxLNDfUzFi3T5
2	ngram6	white paper around that time —	18ejLPwRnamkyuuYtuVScevVeHSU878322
2	ngram6	white paper around that time —	1AEvYiZE9fPwxxLETZgJkNsv2Xg6mm2ZpY
2	ngram6	paper around that time — after	1AKXar9sdt6wdKNq6GcpvASkeU7UbqFejx
2	ngram6	paper around that time — after	1HVQoVg4HD2snQME1EEu7t2S1b8ocxL2cA
2	ngram6	around that time — after years	19znMkfgUuS9hvE8PgHymT38dpCFKB645L
2	ngram6	around that time — after years	1JncULvo2Lt2jhQPtA7iNtL8HsNZzWq6fT
2	ngram6	that time — after years of	13ShuLDUt41twkrggDF7LoxV8B8XRC3wx3
2	ngram6	that time — after years of	1NB5rLcDepkpdz5bCTcp6AzRm9csJ6vqPs
2	ngram6	time — after years of trying	12DskJ5WsC162TPcD2fXUg5tDj4KSSwhug
2	ngram6	time — after years of trying	1AdgZjKH5MgCx4HskXiQ3Mkksp79BZhsL9
2	ngram6	— after years of trying —	195YFsNyi97kS7gGNWf9zvngThxQWAzrBE
2	ngram6	— after years of trying —	146usBPyrEWpn12DTy2icAAXz6GzGKc5sh
2	ngram6	after years of trying — and	1PKvDXdmrUMJhE2PaDLj8WD8tT2TJXYMRu
2	ngram6	after years of trying — and	1CDW8cNPGKCZ71qESs2CMAYse4RyJCn4fu
2	ngram6	years of trying — and a	17HNsHxNu2pVFqjDTXnnzFXYjpaEB5QpoS
2	ngram6	years of trying — and a	13EGHGh5qhLQArsEJSKgVDo21PrQyVv7D9
2	ngram6	of trying — and a collective	15ksi1VZQKznf8PVKxSqHC5vEmnt9amXno
2	ngram6	of trying — and a collective	1BF3W4RBzzfCLgy99TJ2upr1cQ3fykGHcH
2	ngram6	trying — and a collective panic	1NyTtt4KuzwiYoyXotynEwNsUC4jstG86
2	ngram6	trying — and a collective panic	1Mc8ZSdnTXdoK6DuyifcYQ7RfM47AGG3EV
2	ngram6	— and a collective panic arose	13Gr3cSc7w2SyuvkuM4gyeRUxboeb1ABox
2	ngram6	— and a collective panic arose	16TDdqAcug6We4s3ZvXaYyzzNvneun4noB
2	ngram6	and a collective panic arose in	1MJZtcoLfTVfestahM9qo8e6cViiv3xjZ3
2	ngram6	and a collective panic arose in	1Nm6E8ZiD1jDRwz5QeDzs5Z3wvmpTK3cuZ
2	ngram6	a collective panic arose in the	13GHNfoEdaxxEQVP3q3Z7Ae59HHjBPhCeL
2	ngram6	a collective panic arose in the	1BMLz1bBQYGx7hcoFrcLuBjupesrxZgSEr
2	ngram6	collective panic arose in the global	1sYfEZZ3wgwdC6BfK3Sbjzris44UdkRXx
2	ngram6	collective panic arose in the global	1B3gjAsAUL9pdFrb9XFQcxS59yqSsEVQjC
2	ngram6	panic arose in the global unconscious	17eBqdq9b9xJFhZ49oH31ukUYUqGXGcVx9
2	ngram6	panic arose in the global unconscious	1Equ3vgRXhiqe7Caw1DTAtPUy7Wqn4Lrrk
2	ngram6	arose in the global unconscious of	15g5pWsjKzVnJiMQviLRGkKeBFECJopa5H
2	ngram6	arose in the global unconscious of	1BxD5nvEqaL1USBA7V5Gdmr11tbtoYF6vs
2	ngram6	in the global unconscious of money	19H6L8xvbk5Ya7SvXMJzMtmJdJTzgxd2Ki
2	ngram6	in the global unconscious of money	1JPnxJT8iAjGoJn5TuL4sFoNTGxH9NHdMY
2	ngram6	the global unconscious of money printers,	1GvKhaNAjUME7vosezTzUkhcnD47BdQZ67
2	ngram6	the global unconscious of money printers,	13Sh3vUxW3M4zGrZm6Tq5Xf2oTBBobv75G
2	ngram6	global unconscious of money printers, banking	1C3VDwdNhSxnJbkR4YPh6CMsEfhAbKUv5n
2	ngram6	global unconscious of money printers, banking	1PdVne3EZrcbgsh6Q5vYSzs1k5ggga7vxj
2	ngram6	unconscious of money printers, banking terrorists,	1Q1XSX6D2u4YF8xkrVQoJkpJTqnC57Hrnh
2	ngram6	unconscious of money printers, banking terrorists,	18y4A2h3CEBMTGUBTMbwUkFsYZR2VMcPbN
2	ngram6	of money printers, banking terrorists, stock	1CLuXyAAgqxiwLkSzmbp6r9kaTLCqFEdSv
2	ngram6	of money printers, banking terrorists, stock	1NdBKnHSREXpsHmX5vtuUEPkG86u4gACqU
2	ngram6	money printers, banking terrorists, stock traders,	1J5WWAmATtb4iFZaTPZZ7xT9r7Tp5wZ9hP
2	ngram6	money printers, banking terrorists, stock traders,	15SaGBoJ5pdAyCMv7sjRU2Y6ry93boC8dG
2	ngram6	printers, banking terrorists, stock traders, central	12RQoisqFNajr7kaEjrbpg8z6FwTBm3q6o
2	ngram6	printers, banking terrorists, stock traders, central	1C6oCunWjjUEYjUGhCURRtMScByGdJovHX
2	ngram6	banking terrorists, stock traders, central bank	1NPeEPRatKiAHn6KUwaLExy2AxKxAKEURT
2	ngram6	banking terrorists, stock traders, central bank	15uFNMtVVgTyQff64PDPJBkxKDYaQGojj1
2	ngram6	terrorists, stock traders, central bank arsonists,	18fHdkvAYaW2qvAzAJG6pkQq4PaUZcSY5P
2	ngram6	terrorists, stock traders, central bank arsonists,	16tnwxa6Ge3gGs45wFssaHD8PkxE2RbVjU
2	ngram6	stock traders, central bank arsonists, Wall	1MmAqsBAUxcVhmLppeTs9tAqga9inB7RWS
2	ngram6	stock traders, central bank arsonists, Wall	1FXf7WWwwjMZXWE5Ws2W7oZ1EktEx8rQ5p
2	ngram6_lower	stock traders, central bank arsonists, wall	1NA2HjGrU39HApVdLvaEgqq5a4VptyvFod
2	ngram6_lower	stock traders, central bank arsonists, wall	1MdKPvSjs3Q8vxSs5T97zLcexWeAXyABs9
2	ngram6	traders, central bank arsonists, Wall Street	1NtkRD6Jt9EZt543qruUy5pcBoMNPWoi7y
2	ngram6	traders, central bank arsonists, Wall Street	1JqwmssamYhqwDQ854af9hmvWa5Fb2729C
2	ngram6_lower	traders, central bank arsonists, wall street	1Gmm9WXANay79cETxkqt73ryoWJXTNyig4
2	ngram6_lower	traders, central bank arsonists, wall street	19YqaWJiWf11nmXJwLJjytn3kevcHfUUDA
2	ngram6	central bank arsonists, Wall Street and	1KeduHEJS2b5cCAHfBKxm5Hbs5UgDnKVdh
2	ngram6	central bank arsonists, Wall Street and	1DkiqYXJbH62waWwsJ7PhmQFZUw56WmrMb
2	ngram6_lower	central bank arsonists, wall street and	155G8FoV2bd1r8UzbqoimEsgHYvueLdpBb
2	ngram6_lower	central bank arsonists, wall street and	18E3NauajgDFvNFoHbFcwesmsZRkB2QuRZ
2	ngram6	bank arsonists, Wall Street and Jamie	1Hq4aPc3bQCLfqwajUKjSVG6k9cui2cikm
2	ngram6	bank arsonists, Wall Street and Jamie	1G2fZ1qYRbZteWvw167p3FywWZ4XbizJig
2	ngram6_lower	bank arsonists, wall street and jamie	1Jj4T526szawnRTP3Nr8jrF5vS2cs7m3f2
2	ngram6_lower	bank arsonists, wall street and jamie	1LKeTEuydc2kEpJZtNdzxJjtvuD6r4auQS
2	ngram6	arsonists, Wall Street and Jamie Dimon.	1GAwyu8fpYeogP8b88RZKQJWQpnrtchwWL
2	ngram6	arsonists, Wall Street and Jamie Dimon.	1DHnZNn5TKn6qzTcPR4iYBCzGsbVdGhW1g
2	ngram6_lower	arsonists, wall street and jamie dimon.	1C7vZhmKCYKYrds2cLPjPGytrppkzCCqq4
2	ngram6_lower	arsonists, wall street and jamie dimon.	1825ScV1G9N6Cme9EhH9qPhazumktGBXgq
2	ngram6	Wall Street and Jamie Dimon. The	1K788RSwjWEG8yTLRh8K4SQtdidu1zcyLY
2	ngram6	Wall Street and Jamie Dimon. The	1P8AQmmVkgyK1j6KQAnu7oLUWXo9DBCrGX
2	ngram6_lower	wall street and jamie dimon. the	1GfrRQrgwh8FJ4LCMCTSen8FdTk5pCp6Vo
2	ngram6_lower	wall street and jamie dimon. the	1PeY9k31aonnnyG1Jze8sUihhpMTCZaNda
2	ngram6	Street and Jamie Dimon. The Bitcoin	1BRKTreKeFnhJRmvYAhE24Mxs9beQnE4nj
2	ngram6	Street and Jamie Dimon. The Bitcoin	1KmVCGYjxGPzYLrXvWN4JViFP5YM6MCT74
2	ngram6_lower	street and jamie dimon. the bitcoin	12p5WShRQdcdJ6qLFo2YYzbnoj8zRdzMEf
2	ngram6_lower	street and jamie dimon. the bitcoin	13D1LUgY3YF5P3nHf6sNGC6asZrsQ4JamX
2	ngram6	and Jamie Dimon. The Bitcoin rabbit	1LbxLBspTw8GEuUUaTbUU1THkhGexkrrce
2	ngram6	and Jamie Dimon. The Bitcoin rabbit	1AprktHexEwBATAZPv8zJ6fec7Y9TMaMLK
2	ngram6_lower	and jamie dimon. the bitcoin rabbit	1QDDk8Cjt3wzvUVPMH653R1Z59KVYsFZKM
2	ngram6_lower	and jamie dimon. the bitcoin rabbit	18LV5WHBdJ24Ad66npi3s96BL8ePw1nDe4
2	ngram6	Jamie Dimon. The Bitcoin rabbit hole	1NJ3uGHv1Qoe5UKmLRxAcsPwALXn3i2dkW
2	ngram6	Jamie Dimon. The Bitcoin rabbit hole	1EssxjCVkDjoshBccffkMQmTARVPNCX8Wt
2	ngram6_lower	jamie dimon. the bitcoin rabbit hole	1JTgizAYxPD55mT5dgahc7Yk8uLWg5Mmqg
2	ngram6_lower	jamie dimon. the bitcoin rabbit hole	14NxBTkJ6h2cW92QbL9T2F7u3fgN9APYPQ
2	ngram6	Dimon. The Bitcoin rabbit hole was	16u3XwNKYjmuZNNof6gu23dLmC3N3ihKZi
2	ngram6	Dimon. The Bitcoin rabbit hole was	1LvkcjAzKHRFCeQMukXNjfjToXP8vjjBVP
2	ngram6_lower	dimon. the bitcoin rabbit hole was	13xFgy9z8R6bwXcTRmsX9BeZoHfdZL1DXj
2	ngram6_lower	dimon. the bitcoin rabbit hole was	1BSyJJmJTgkaVEyQQxAYbYF3CsjRKK7AjV
2	ngram6	The Bitcoin rabbit hole was opening	137R1x9eND1yDdjewPZf3eSZVXp2NiByDr
2	ngram6	The Bitcoin rabbit hole was opening	1DxoMXNmn2cGS89QxnJeDKvLfMwRVkuMo1
2	ngram6_lower	the bitcoin rabbit hole was opening	15YoD9K9CYVshM229XRjh38py2aHozBh5k
2	ngram6_lower	the bitcoin rabbit hole was opening	1256uXw7ezLUyi6vXRHWHPLUKeYWuJGBwR
2	ngram6	Bitcoin rabbit hole was opening —	1Q1g6swjTVN5AKnuZ9oQf9qjVDpsLQ6kF1
2	ngram6	Bitcoin rabbit hole was opening —	12rLadxGfoeSn4RoHLfmeDdqPLPu3iS2ea
2	ngram6_lower	bitcoin rabbit hole was opening —	1LrknsXDq9SUdS3fEma7wFsxz2ygmwCTEC
2	ngram6_lower	bitcoin rabbit hole was opening —	1MTKYqSZCktifUu9qHGjzBQVdz2NPyWef
2	ngram6	rabbit hole was opening — the	1FCz1ikg3B1cbhNqw5MrRNu73wi2H7bMn6
2	ngram6	rabbit hole was opening — the	12DbHhZke3hnuQuQTkA6QDwiHpSzWuX16z
2	ngram6	hole was opening — the black	1HUo889ECfKs5B5ud13Muapvpueo9mNL37
2	ngram6	hole was opening — the black	1JNKowJFMwWUrcKh6XMf8ZERC5g5VRoH27
2	ngram6	was opening — the black hole	1DARNCDsuLvk6tCN1vyXeHbbeBdYsAkVKE
2	ngram6	was opening — the black hole	1Q1WgQX7dAAdDtgoXLdam6QyPSHn5HFYfj
2	ngram6	opening — the black hole of	17XxyC2AhuNr2fPhXUqA2dmLP3eWDj8itQ
2	ngram6	opening — the black hole of	192KqitfzaieznNMniif2NQzy8cFkeagNN
2	ngram6	— the black hole of the	1L5pLM9ZTjkaRcMVpf3fiL4yqHBJHEXngQ
2	ngram6	— the black hole of the	18kDZrmjpMrgn4FsobmxkJgL6V5Uequ6qu
2	ngram6	the black hole of the Cosmic	1G635p2GiTmQp6Ps7pVHVz4dHry9eVt5bB
2	ngram6	the black hole of the Cosmic	1JpXCmCkuwjQ7wWyLChppcnoigbbNNCEZd
2	ngram6_lower	the black hole of the cosmic	19gFTUBzKhChPqceQ5QsQAZADRXWopA5L2
2	ngram6_lower	the black hole of the cosmic	1mgDkUPHAHGgViCxw3ZNZTyLdF3g3wMHS
2	ngram6	black hole of the Cosmic Now	1CxzEwoQe86mQoRxSnEoNg51rzh6YvmKxy
2	ngram6	black hole of the Cosmic Now	1225kEF9621uyCN2MEDyEJxaGjYJkxFPE4
2	ngram6_lower	black hole of the cosmic now	14N6tRwVoVUGKFYDkAwwQBy8JQ4tkT22Rt
2	ngram6_lower	black hole of the cosmic now	1M9VmJj3XHxGXZfcJKCRA5ZTizG7LZUfej
2	ngram6	hole of the Cosmic Now —	158hEEZ6c5ssKrfLLwMFhWSyT2wQaufjLc
2	ngram6	hole of the Cosmic Now —	1HJkWW1yHTPyU5HbgruETyrg1KYr3emRjv
2	ngram6_lower	hole of the cosmic now —	15bvndPyn8kYCLuVrrXe17e9X1xYUT9k6E
2	ngram6_lower	hole of the cosmic now —	1CBPKwwVKQN8q5y425vwyKozCoDL38Y8bo
2	ngram6	of the Cosmic Now — and	1DuAQxnyZ7F96B5nFeyf2JdHCw7kdK8dk1
2	ngram6	of the Cosmic Now — and	1HyHagTypasN6HQ4qjQ5pSbVWY1gGHso4E
2	ngram6_lower	of the cosmic now — and	14xyNC1XV2V5uLzdjdXy3Joa6tR3PVhc3n
2	ngram6_lower	of the cosmic now — and	1HdnZSy7avnJZahJn1SH1qfZED9Y1UjQ2w
2	ngram6	the Cosmic Now — and it	14n8ezWP7eHChBRBAwMV2AcP8L9FqMdYoU
2	ngram6	the Cosmic Now — and it	1KuhQTHdFtho81s52FC721Rwt69S6AT2cZ
2	ngram6_lower	the cosmic now — and it	1875KJ63ueKUsoE7KPHs8pWg2wWLx1GkAR
2	ngram6_lower	the cosmic now — and it	1LLH3QY88iYJnJArycnQUtuPVmwouaxaox
2	ngram6	Cosmic Now — and it had	1CBfU74TUuAycyeAUooB3iRafvkQYeyC1N
2	ngram6	Cosmic Now — and it had	12CGAJ9oPwJud6Nzu6xK2ETTY3k1FH6JoD
2	ngram6_lower	cosmic now — and it had	1Md5xiD3ujBs4usS5saD8yKb8XD617yiTR
2	ngram6_lower	cosmic now — and it had	1MLV7r16ATqSg8azdj2b1vBJWcJ314dduL
2	ngram6	Now — and it had fiat	1ZQg7HhKUADarBPF8Jhh247RDmsavRGEc
2	ngram6	Now — and it had fiat	1B8SPNSrz74JQVWHwKVq4ysSeMFhgZRZYK
2	ngram6_lower	now — and it had fiat	12YcHuB6oBjZA2J19WFK6mSfmgLtjYSwre
2	ngram6_lower	now — and it had fiat	12oV6UfFsv1SRgykiEPhp873NNToigpnXr
2	ngram6	— and it had fiat markets	1LkAguWVVujzwUwXbw8SYPkqEUS46XmcMv
2	ngram6	— and it had fiat markets	187Ku9LMWXgPKMUTMhcQWxnSi8GeYWvz94
2	ngram6	and it had fiat markets in	1JEFNFB3nMmFTn2YTj7nw7ka6XCLGYvbza
2	ngram6	and it had fiat markets in	1DF4WSFWVRQMjrDrcRSqVPQnCEVztBDY8f
2	ngram6	it had fiat markets in its	14SVgJmdv5cwy4QekW9sVpaHtckfmsDzPs
2	ngram6	it had fiat markets in its	144Lom3M6ojQa7URbWj9ffn2ih1gvv155A
2	ngram6	had fiat markets in its sight.	1DWt6KtN9Q9b82mi2oeHPL6aKegBjAawSv
2	ngram6	had fiat markets in its sight.	1ErXyPPBGtnfapXDj21MPgaTr8XRRK2KoQ
2	ngram6	fiat markets in its sight. In	15iLMpKeKSM2wC3i6MLjMSqH4vjys1eQyZ
2	ngram6	fiat markets in its sight. In	1MiyzE7P2TfQeUFBwrVbkyQhE6RPwoyR7Z
2	ngram6_lower	fiat markets in its sight. in	14KBF2FkxCiLGFF268i5XcerNmo1MY6M3v
2	ngram6_lower	fiat markets in its sight. in	1JgYgg8YBpFSFwGqbFNr9xaWxdPeKPaN2k
2	ngram6	markets in its sight. In fact,	1MXbn3UVuc79Ye6NfVFuuZ5Hf87soHmwGz
2	ngram6	markets in its sight. In fact,	18nRDkoUwM4HMuXy1B7MKa2K7YnQb6LMne
2	ngram6_lower	markets in its sight. in fact,	14j86CMBu2UimSnSsArB2CpSGbtCNzPvXr
2	ngram6_lower	markets in its sight. in fact,	15n941KkZMtJdLwtEcBe7Wq73k7sePLiFE
2	ngram6	in its sight. In fact, all	1LucvcECtoaFPJhjYvgFyNsdRei3oR571S
2	ngram6	in its sight. In fact, all	1HYRoCVidE5y8xvDNJCE9FzJFrWH7oQQsY
2	ngram6_lower	in its sight. in fact, all	1B6s2Z13PoBUBMFg3WkeGoq2D5UmNvDmzG
2	ngram6_lower	in its sight. in fact, all	1G4stH4AJRJQVQRmujm1eNpGTtQJEcn5ZT
2	ngram6	its sight. In fact, all the	1JgmFvE9nrcqUM7dkQZ6UnZ4SaMHu27Np1
2	ngram6	its sight. In fact, all the	1Me4EYLqF6TpSkT5oHdM4vfuiPNTZJjQWD
2	ngram6_lower	its sight. in fact, all the	1Nza9kSgciB9D45FqtrQ6sBAm79SuuTs13
2	ngram6_lower	its sight. in fact, all the	1FBYsXf2t1VuTprYWVBPo49W8QziHumcav
2	ngram6	sight. In fact, all the chaos	1JsHfCJ3TLDFQhQ9S5P2nno1PBWyQHBQCV
2	ngram6	sight. In fact, all the chaos	19yKP9TJ5jieMMb2D5ZpVBpHYBV3AkkjrJ
2	ngram6_lower	sight. in fact, all the chaos	1BtGCJnbwdU75L226We3Gz4pr4gJCGE7x5
2	ngram6_lower	sight. in fact, all the chaos	1FL4dHMBk3QuRqDpZDvGLRYYysCkNggL3T
2	ngram6	In fact, all the chaos you	1H1i4945rLZuqfrpu1LekngsxLKHnt2Y1c
2	ngram6	In fact, all the chaos you	1GdL1DzHtEK4qrUxanZhqWzPB4vS8KipXi
2	ngram6_lower	in fact, all the chaos you	19G4J5z1wypDTFrXGcZjomnaW6JeBBKz7f
2	ngram6_lower	in fact, all the chaos you	1WEY2Ypj9zkcT9hWuShBmgVSS75z4dXG2
2	ngram6	fact, all the chaos you see	1PVdaks75Cpu1E3QwQ55mvA1jkM7TuVZoY
2	ngram6	fact, all the chaos you see	1CUPArMUiZ45xoun7K5XfW5ooWWYYLkTc5
2	ngram6	all the chaos you see around	19YL7EMUK88o3bo53FtgpJEdoWbthq2rCe
2	ngram6	all the chaos you see around	1BfUsjXYzTxtKW57htQyeRJyybBoYVQ33z
2	ngram6	the chaos you see around you	1BjoXDGa8FkXbq6U5Z8bc9H89DSGsXkjbR
2	ngram6	the chaos you see around you	1NPJ6XwQJZmWNMS2mMP82e75TVvyze3N7
2	ngram6	chaos you see around you these	1HN9Nw9Q798xgdc5GtYLDKPeQuGdV1X7cQ
2	ngram6	chaos you see around you these	1FLQJbWKD1beeVhF8yqR6TBALHrdUBZ7Ga
2	ngram6	you see around you these days	1Jpf2y2UmnfMAN4DfDqKzojAu4tW16xYxX
2	ngram6	you see around you these days	1GrJYG3FGWkFC2kvEutk3ZBGbstg95wW7H
2	ngram6	see around you these days is	1FfsGTfgDviRMUDDRB4ZTLwWPvvEk38Nr9
2	ngram6	see around you these days is	1QFrdPSTMrpwosi9MnBQ4pQMNnDpWABEPB
2	ngram6	around you these days is caused	1NR7sjsvGUWt1PtQrZTbj8hfg1MkU84ZN1
2	ngram6	around you these days is caused	1LTc8JEd3JQbggh5GFt5me7aJ2k8xqUzAW
2	ngram6	you these days is caused by	1JKDys9H9pD7efVXwuFFzppFee7wLbXSoC
2	ngram6	you these days is caused by	185JJBRHwLNsppd7ZE2uz21C2tVQLtn2Z7
2	ngram6	these days is caused by Bitcoin.	1DtHJ8zbTRQ47AXPEG6DEnwgpKHSev6kUu
2	ngram6	these days is caused by Bitcoin.	1YmsTXmikRd6k9mc8t4oYmtNtUhWG4VCh
2	ngram6_lower	these days is caused by bitcoin.	1FxitTZ4ERrA4rmFoqAFjs4st9z24xYHHZ
2	ngram6_lower	these days is caused by bitcoin.	1BQiUpruE92Tn2rEyRjkL3SHtn4zCPo684
2	ngram6	days is caused by Bitcoin. And	1HE4BQDm78LM4fr1p37zMA1EBxzZWyAbSc
2	ngram6	days is caused by Bitcoin. And	13pVjNjBz5TJFJdDkYSWmxMennwbESFYiY
2	ngram6_lower	days is caused by bitcoin. and	16vFw1cnd95gYxjSpVoDyzxV4W5zY2SThv
2	ngram6_lower	days is caused by bitcoin. and	1qDhgbYfmJ6V3kActTmbnz5zmYBX6eNAH
2	ngram6	is caused by Bitcoin. And nothing	1DZj8UcSNFHPFrfbhExrnUNnzJaigf3mqv
2	ngram6	is caused by Bitcoin. And nothing	17gxapsxXe3zgWaKDJE1rn7wNTeU7tMKDL
2	ngram6_lower	is caused by bitcoin. and nothing	1CN89vKbXsUzq67TBsmH1ibVfT6XfXtqTQ
2	ngram6_lower	is caused by bitcoin. and nothing	1EqYFxmUpwQaZod5g2HczGdbji7H3h8GZo
2	ngram6	caused by Bitcoin. And nothing could	1Ec2K2vbSbXwBz4ZFKKYzMo8Cb6JWG44E
2	ngram6	caused by Bitcoin. And nothing could	1Cg11VCwAR3NZUc3M5yd7d6RSpDzseywLt
2	ngram6_lower	caused by bitcoin. and nothing could	19Cx4GTfdm9mL2GAK7pF8cVLEqjH5PaaKK
2	ngram6_lower	caused by bitcoin. and nothing could	17Zc5tEEo6R3occNAkNqF4cSBmiVk3MsKm
2	ngram6	by Bitcoin. And nothing could be	13CCsGxE1Np2idLfWNTeWuA67AB3Eqa1uM
2	ngram6	by Bitcoin. And nothing could be	1CyxyKFRk8NCJpaYs4DhAktSkY5LwyJMQA
2	ngram6_lower	by bitcoin. and nothing could be	18oEzEuvRmmYxksGNSxUjiHaeLAzhEmYFi
2	ngram6_lower	by bitcoin. and nothing could be	1H1VyfpjsKTuyyi6EZa1D542ie9j8xngvj
2	ngram6	Bitcoin. And nothing could be better.	14t2vFPKMqggR2fFagWaVr7sEqedyHXeem
2	ngram6	Bitcoin. And nothing could be better.	1Bei64zpjjMvvqJyQHnCmN1URX3kqz9UH4
2	ngram6_lower	bitcoin. and nothing could be better.	1MA43tybGaRcyqHhWnQPZJMTnk4eVzqp5d
2	ngram6_lower	bitcoin. and nothing could be better.	1BEU52pxJsnyUAsv6S3esQbLFCWhf3qDtP
2	ngram6	And nothing could be better. Nocoiners	1FkejWtDetDUNF6CtgUwwyNd3GrNSvxaDy
2	ngram6	And nothing could be better. Nocoiners	18hLAKncijro9ZoDwkiq8i5iD4vRBVuNDk
2	ngram6_lower	and nothing could be better. nocoiners	18zFdwiZn3gJckZRswrQqp9z9MZfpUwGz7
2	ngram6_lower	and nothing could be better. nocoiners	17QsSPkyGsVx7uE14RduRVdwdy62c9UEmc
2	ngram6	nothing could be better. Nocoiners and	1BxMSe25UuzqBUcFYfit2GwmrvQTPfwM5n
2	ngram6	nothing could be better. Nocoiners and	1Cdh3qqk5ALa2H3S7fkNgh4ZLixEbDFG3W
2	ngram6_lower	nothing could be better. nocoiners and	14DkCf778xC6ecgKbRZx2SsjTwwTBLbZ5k
2	ngram6_lower	nothing could be better. nocoiners and	1BSwnZT3nkz2fgsZeoWFHbP4Cri8c1Gvqg
2	ngram6	could be better. Nocoiners and shitcoiners,	1244u4d68ckSPuaMhjnkNmbAmmxPLZ7DxA
2	ngram6	could be better. Nocoiners and shitcoiners,	1CsjuGhikUt4AbD4RVYz72i3HKavbLUVxw
2	ngram6_lower	could be better. nocoiners and shitcoiners,	1A4NkTqb3hzJcnzeaEUoajhKhnPUvYtddb
2	ngram6_lower	could be better. nocoiners and shitcoiners,	1P4aBKFEK1pF8SneaidhBCPUsYgm69d51h
2	ngram6	be better. Nocoiners and shitcoiners, and	1Aot7QgSXVn7EJJxW9oxmEDLfQUbqeBx1w
2	ngram6	be better. Nocoiners and shitcoiners, and	1LY8136HJHKkWANUTz1fpXxZYATgL5SzgJ
2	ngram6_lower	be better. nocoiners and shitcoiners, and	12gNrjGVGniDzMD3atNbDdkZLebKSUwLSm
2	ngram6_lower	be better. nocoiners and shitcoiners, and	1AmNxyaQGs8w5SSsRR7aizetMHGyjJzH5X
2	ngram6	better. Nocoiners and shitcoiners, and even	17m8TRhZqvPRqENgYsT7t7QJk15ptanp8Y
2	ngram6	better. Nocoiners and shitcoiners, and even	1HRrnAVZgFZQFEJagq6EprgFJq7sScdsZE
2	ngram6_lower	better. nocoiners and shitcoiners, and even	17makUoS35C6Pd9sSwdRGasuouqRyNJyW
2	ngram6_lower	better. nocoiners and shitcoiners, and even	1BZMguk5qET68F4eQRkr8PoycXi5pfVp4D
2	ngram6	Nocoiners and shitcoiners, and even some	1CyhjQsia8EdDLyqeckyMrevqhCK2sFt8j
2	ngram6	Nocoiners and shitcoiners, and even some	1HE1KTovttAB67HDZ2iiM4LC3Qb3VNyvkf
2	ngram6_lower	nocoiners and shitcoiners, and even some	1Ke65fMQy2eNdQeCRFYWjB87P3WMc2f6Qj
2	ngram6_lower	nocoiners and shitcoiners, and even some	1DYRcJrkvftetqpK4APAaEwECc71kPjKip
2	ngram6	and shitcoiners, and even some Bitcoiners,	1CakUb5dy2YSEYBStfCe18xMtsEUvfaqcB
2	ngram6	and shitcoiners, and even some Bitcoiners,	1JyKAWcb36Y6QjNab8ARFnSSrMLZfygMBu
