family	label	len	qscore	string
letter	P75/fwd/L3+2	452	-7.1960	TISXAesetruBcnstetntGbFaiCsotudRlYTmksndtiaonntttrhrtritteiotuidnMkseenaeostohlacoTyeemaonrehyeusruiitwtarodaiaeestiaalcvacoihlannismertsnneosscrectlnrntaSeaJiinetiaiowongeahetCmNaiaimksishnclhhsueoduedscsbioAnhgubeeoirnhcnsdeoBcnsndtseocebyolngoTiioMiltheyotitsyohrolctarregahgaerennddcedslhauetsmeooustitaiydgtictittvtaaVaktiauitMiltieoelggootetmhelDtlohcnyeodnyBcnxMilteyohhethxrnYwltdggiliyrrastmkBcnaioihweteyiwteiiatieoclstrfmnndioeaeysngrelbauod
letter	P75/fwd/L4+0	339	-7.1366	BOSIHsbeuiisacnhoFnlsfadeyTatnBoamatechkaihhiutivekahnlvsetllnTahmlrrsceneusgweeottarrtndltpcstlloionreanriskdcrariWSedimhtnboaegbkehsNnhiatiiIclcssrdtesadiidhcderordtnavoiissrswieoclibTccMmshdLtciyfpoFIafvgtnaventrcrtlegehaeptsrganigcstlavanVluimwtaattNeinofktErloaoiiyprnGtnixltaoeltienoutiniyhredtufcsbofserniohisdinilaofcedtnaainfhlldo
letter	P75/fwd/L4+1	339	-7.2138	IITCetirttnnrttebicCiIuiaYhrssiisinadrMerkaesnunaMeretnoymhoeohreolnoTyrkrbhthpruhifysrgaliaaehounofeirngrstteeanssattJeoecrilsntlhoemodaarstgntthyeoyhdiubtnniobtNisscenemtncitvtcrdoanooBoaateaooisetrcatyoertgteevedoesyluoemsputytsbdBoctstebaiitneihxlehosngosehteanlrtnKydiocTciihyfweoerculbggnwybhshcBoriltwnuynrenhtstcenrronscerssioeleuv
letter	P75/fwd/L4+2	339	-7.1498	TNOArhtthcwoeioGanirststleeksetncndrtaateetyctfanatecreusoebcmeesfoeshppselihiaanamteoyacevnriebnsumynsktotorrnlkotlraaDnBoateoihaofCiwidtkishfahaoeuoeassycAonuetonahordneceodhioEyymiguxiixlssyoxtLrhoocserrehtsrnedivdotaafsesonsiohyiiioatgiamtkecuteiipewsgpftaehubtlsceeoitBooMmseethSsxiewdegbdioaaiekiiatehetetgtagaotoeatdonahoreytnrgiane
letter	P75/fwd/L4+3	339	-7.0301	CIXFeetrBoataotllaaioceRlsmeedcwogstosrsltTdosfdcrstearstfgaoyytuauueehuwpinetprdteeafinoceiongaccsoptbierscastbanslenmiTiibhwpnecltocatfmenstaleouanusyceBontglbeceniisesBorneiexvbspnatitniiteskiyaoetltLreyaihebinoseInhngthloritncirntnaihitdeaBraphMmsithliroatmemDffhoreugyiixaatLrhoahpeYondillturnnmotnbhiirtAhwhrirleNpswsmmniiselegtubnld
letter	P75/fwd/L5+0	272	-7.2787	BIOFsitBineohbnasIsRyhkeBicgtdaraktduuackrcavyogloetmleecrspstipohmerraotarnlussnisirsoacaknWtammeobosiekoCcnateigflcyentdseinogdtoedcreotenrvovooiaTBiiseykcsreoasrvrhhveeoceohgoslpusnabitsttiaatBietMaeehigfattuDarcrpdtincmtafhaireotgblhbanuBibotetnntrsttNlndmesosasntlend
letter	P75/fwd/L5+1	271	-7.2445	INXHttrinoaneaaliteeYeeninoaatskreTinfdeeeelosflemyhoousypwuhhteuaersynlinotoncoenbnrtcdelaiarnioBiblonbhfoNddmtthalhoadhacdtAtcbtcrsosvmcrstixedmnboinmtsstiLopccLfeeiaennrodneufhepntgsynccahvbmaunuhalptenpokhhmolsoyyiytTMatytoteiYubglyyantcinblhrryghihoeietscnhiastghlal
letter	P75/fwd/L5+2	271	-7.1776	TIIehtutwtctGlnCscdaemtstwmnroheethstfvMttnnuttocyaefurTpuebieerntayoidlvishbcifytagoskenbrsledeniniepglotsoifasstctauryeyabcnhoeeoshiaeeosiheirypioxtMaseLotafrotaorantritdvIllatasoirthrgooiaeaeltcptxiiNsgrfeeelnlhiKogGcoalhehloxeoleiiwordhktsieieutwhnalncawfoainryefeino
letter	P75/fwd/L5+3	271	-7.0595	CSCreetcaatolFcroailsasecaidtcMtlhecsiaashtesehboTrsarohhnrlnwpadtfefnaeeceeaoompentrstrtastleJDTtrtwetalhmwtirisIthosoossuyodiubriainnnBicdiwcyslnuicaltdoxyytolIyrytgsbneietyaghmsrsyoiiBialtidVieawhistosiosamratfineunooxxiereespnuddnniueseocrtisnehoegritesornnteelnogbdv
letter	P75/fwd/L5+4	271	-7.1465	OTAebrhosritoiiifutlTrsdosnserasiayotnnraerrsmeanheulnseekeighartitatgccpaiglnuorrkeitrsrnosStaihcahanhceeiahakninaeseuueisBinnleNnntedsinoestEbcagtcoxihaoiiehtFteegtteevdsrstneeeotticndintsgtnikrmiemthwlnottEebfoteeriBiiisLowShecwnigdtrhimfoahfwtAiraidsoparomdcreiirulue
letter	P75/fwd/L6+0	226	-7.1035	BNIrbtiwaihanrfseeasBnmdeakehyufvaaclueelmaslespnesheatmronctnselsoyekrtkrrkileamBntaibohindaiiflasutaayiocerndoanieshwEomiucimsdocLfoFsfrttvntiroeahepnronicolgamlemtaitwipfaEuoliepiGoimteeSiiodibyoeiuistfertoasoneadcatratfgln
letter	P75/fwd/L6+1	226	-7.1050	IICeirtaroelciIeasreiwisdseladnfarrensmgeyruluThkpheprheyfgoiiegucfprirstsaasltmoirhsnllecdfrngatoenhyuBntobNesinstriitvdpntBnatakiattaLoytheiesenlgelpiycbnoasibeirehxshhnrsttmnftrygoicahrwaeeunglwuhnctrhtruhrrhltpnsoncsseouel
letter	P75/fwd/L6+2	226	-7.1389	TSAstucsenGFistdlTkntantthtititinkenesolcTemorhesuiwaoaaetalvcilnimrsnosrclrtSaintaoogaeCNiikihchsedessiAhueorhndocsdsoeylgTiMlhyttyhocargharndcdlaeseosiaygittvaVkiutiteegotthltocyonBnMleohtxnwtgiiratkcaoheeitiaioltfndoaynrlao
letter	P75/fwd/L6+3	226	-7.1945	CTFtttonatliaicilhescsgaoMskTssncettryfoohtouoerwbnhputfarnleanocooibgrtaebsstneTcblptcoootaettteyaysietniltcsieemocevxrsaaotaiesoyeectyeritbvooIynohsrtnsrBnthediBnphmetsioaheafroKuiiTaiLfoopcobintbnhooblinAnhnrsNewrmsirlitlnv
letter	P75/fwd/L6+4	226	-6.9926	OOHhehiocoonlsatyeteocarcaaehctaethrvstbnehfrscpelgienttrydeprtbounnatiodnaoWrdDhobeehkfswhttsIacoroesdcdndtoatrveioriiycibxcxssLxirpoIevenseervttgfastsghiisaaintucweapNsnfkerbasierttoxsatlseeuendhadefibestnghgdtiaooehneinhide
letter	P75/fwd/L6+5	226	-7.0628	IXeerBntttbaCouRYmsdiontrrrteoudMseaothaoyeaneyurittrdiesiacaohansetnescetnnaeJieiiwnehtmaamssnlhuoudcbongbeincseBnntecbonoioiteoisorltreageendeshutmouttidtcittaataiMliolgoemeDlhnedycxityhehrYldglyrsmBniiwtyweitecsrmnieesgebud
letter	P75/fwd/L7+0	194	-7.0936	BIAteBwrnlnCfelhtdnitoarhdtnescnsfboauoocuehwpnirfalpoeuionnrsreanltiToianaosadritahsneidoooecacasccreEdlaxomtyoiooaaeegvidothaeerstnnitatmiipelthgokmunooedGiMiahSenoegyuahfntteAgesloeomacalnell
letter	P75/fwd/L7+1	194	-7.1353	ISFhriaetoarIdlesBwnacreaisaMaeeytamrmusynpihedmytneasgnontkrsannilaehitsgcfmnfktIlaedssbitutononoootwvyabiiahsxsftcyvatenovsegssttobgnataeknwMiheifeEmtrieionasyeaxcudbwrneBshhnnwahiNarcnoriggeo
letter	P75/fwd/L7+2	194	-7.1546	TTHettsaobnitiymsiagrrkltstdarnrshlyeorepkunirteerdcnelcueeiotdtksSnDenhotktidiesnloeyecynhltididminhtesiocnleLiLtoteethrvreolehsurcyBsigbVBciasesnoatlfsnpgBTxtewtpelilibdmiroityorasisdodiesfuav
letter	P75/fwd/L7+3	194	-7.1853	COebrcnctacsctYaetsataeiTcuvretvteeTtfnshsbgtahaayatiioosyrnroerattdiBrophhhciatsftsaodaBAidensneensiorcnuBMisocahcIrrtabedrnaoaonyaricliaiuatxttsgfthaaheynioitrhoeYdgitasutalsttrirtcasnsnetolne
letter	P75/fwd/L7+4	194	-7.1656	OXriuoothliiaRernccnestkhofaktroegchhaeTewlterafricicnbnopsgicrarsrJmialeeoeNttsiahyruauinnbrehevBeisxyoitiaseoiyeotfyhtenielnfmpiisitosvdttmhieNlpstebliroitxmhoosrongnhriccbewrhtndeenfmheaerldd
letter	P75/fwd/L7+5	193	-7.2097	IIettitieFasuesksooddhseeufnehaumloeeluhreihpottsnovatasfrbtskslsWeaotbenblCohmigceootystdgeNrireirdvibmnTtxtdkteplsogisetsdygtepsnhdcatenaeetmpoirthrDltyutciaeflhiutidyenkobieuihgtnptreirsntiu
letter	P75/fwd/L7+6	193	-7.2242	NCsthnaoGilosaTeeimstMatynictelsoonyslreprseauteoglerhlcmiaettcboaemncbwileowaanhtcuuhsecncbostsntseicopgocisatyrrFLrrnenecItuhlotgiiothialruhaiwnoaeeofcKryoclLteiewbnlohtoiifrenhiotlwontsyihbn
letter	P75/fwd/L8+0	170	-7.1635	BSHbuianonsaeTtBaaehahitvkhlstlThlrcnugeotrtdtctlinenikcaiSdmtbagkhNhaiIlsrtsdihdrrtaoissiolbcMsdtifoIfgnvnrrlghetraictaaVumtatenftrooipntilaeteotnyrducbfenoidnlocdnanhlo
letter	P75/fwd/L8+1	170	-7.1238	ITeitnrtbciuahsisndMrasuaeenyheheloykbtpuiyraiahuoergstenstJocistheoartntyohibnibNscnmnivcdaoBataostctorgevdeyuesuysdottbitehlhsgshenrnyicciyworubgwbscoitnyrntterosesieev
letter	P75/fwd/L8+2	170	-7.0870	TOrthweoaisslestcdtaetcfntcesecesospslhanmeycvrenuysttrnktranotohoCwdksfhouesyAneoaodeediEyiuixsyxLhosretreidtassnihiiagateueiespteutseotoMsehsiwebiaikithtttgooadnhryngae
letter	P75/fwd/L8+3	170	-7.1829	CXetBaatlaoelmecosorlTofcsertgoyuuehwiepdeaioeogcspbesatasemTihpeloafesaeunscBngbcnieBreevsnttitsiaelLeahbnsIhghoininniidarpMstlrammfhruyiatroheodltrnonhithhilNssmislgund
letter	P75/fwd/L8+4	169	-7.2087	OIseischFlfdyanomtckihuieanvelnamrseeswetarnlpsloorarsdrrWeihnoebesniticcsdeaidceodnvisrweciTcmhLcypFavtaetcteeapsgngslvnliwatNiokElaiyrGnxtolinuiihetfsosrihsiiafetaifld
letter	P75/fwd/L8+5	169	-7.0422	ICtrtnteiCIiYrsiiarekennMrtomooronTrrhhrhfsglaeonfinrteasateerlnlomdasgtheydutnotiseetcttronooaeoierayetteeoslompttbBcseainixeonoetaltKdoTihfeeclgnyhhBrlwunehscnrncrsolu
letter	P75/fwd/L8+6	169	-7.1944	NAhtcoiGnrttekennrateytaaeruobmefehpeiiaatoaenibsmnkoorlolaDBaeiafiitihaaeoascoutnhrncohoymgxilsotrocerhsndvoafeosoyiotimkctipwgfahblceiBometSxedgdoaeiaeeegaatetoaoetrin
letter	P75/fwd/L8+7	169	-7.2121	IFerotolaicRsedwgtsstdsdrtasfaytaueupntrtefncinacotircsbnlniibwnctctmntloauyeotleeissonixbpainiekyottryieioenntlrtcrtahteBahmihioteDfoegixaLhapYnilunmtbirAwrrepwmnieetbl
letter	P75/fwd/L9+0	151	-7.1298	BTrtinilnislasngeMeTunatlyeoaoeenbhptfontaecoikrkekseeBbatoonaitlyusatolrsoeichxoautmeoyfcsettnoryahptorctgdlntmtspaEalopioatfSpobbtehibfnthssewcsrlfln
letter	P75/fwd/L9+1	151	-7.2174	IOeetooocseyrewadalhnarhnsgnrfuckleehtfdirgofniitnaWtDibshlsdtnItoneuctdNaivtoiiditcaskitoLvtsiretgapscioainichahsrktbfiytixhtaeuelhhetbtthhhtpoohsioil
letter	P75/fwd/L9+2	151	-7.0845	TXsrctnbiodYkdantrietdkeetloearysiwraetavolnmtnsrtraaitioeemiminhuddsohbonnecnscynToletshlaehenddhemotadiivakatleloehDonoyniehtrwdiyamcihtieaelrniasrbo
letter	P75/fwd/L9+3	151	-7.1146	CIttoataafieeBsdokkysvecreomtlopwshatrrcesosoegtarslnmctpboitatfesyaeiiecdenosvEsioiidoLeFyrivviIeoerrsinlemBmhitioaeoreuGTmLeoioinonuotirnarnedmtrttlv
letter	P75/fwd/L9+4	151	-7.1453	OChrirollItsticsceedtatevmbyhlshehirtyyopebcnrtsdaoldoohelfchrsaceoydnnbosrsiiivcnxnsaxapaeyneestlfltyhnssieueesNnftrnsrrooaawseugdudcihsugrdtaseceehee
letter	P75/fwd/L9+5	151	-7.1319	IAeunetFCtRTstotrttiunsnooaTeoeeritoieilaiaieseselnSJnionatNakscheusbAgeihsondeeogiMtyiyrcrggrncsateuiigcttVtuMtogotethydBxlyhhnlglrsknowewitosfnoenead
letter	P75/fwd/L9+6	150	-7.2361	NFbtwahircehscmaashsfcatuflhsusreneumanlnnloybrtrbitaTnlichodeitaatiynctniameewrmacassceotfrtbtoonhsnnnBohaiepaewifhufiKiiiieoicdiybiosleAonoNaraiaign
letter	P75/fwd/L9+7	150	-7.0482	IHihaceniaaeeoirsaacferrsteeurTppgpnergeituuparosasrmhrenkewftgaorhsBdotetnerrtypbBxtLirtIoeheevngesigbiaabtrwxphnsemategtcsrleennwanfrernrglinonnsnud
letter	P75/fwd/L9+8	150	-7.2434	SetBstGasulmninthrtoiMeashcymnhuutadasacchnsrnoccnteieawghCaishlsoecinuercdBstobloiihotootraaedelusostytttaaiiiiegtmllcencMtoexYtgirtBaieytiictmdeyglu
letter	P75/mir/L10+0	136	-7.2821	detsssmnNtrnttbBnblgoraftcidrrDtagheMeBaittbnuloheoehrraeskeiBaovvntecetgnednylgeacoesbemtnaasiisunaorehptpreltogyarcudkrdgiehRIabonBiFI
letter	P75/mir/L10+1	136	-7.0664	elrirdoaodaitfafirdiweSosiBreobEtnwtemkngtiniteetrdetgeFhiohxcgcEsoidtneniseusaikhiehaahaSorrikrulipctttageeslenesrantyiaenosTtfioishbAO
letter	P75/mir/L10+2	136	-7.0676	vbolenrstrehnirosunduperixounfamsioshaidtaBiyrmgyeebgyyltyotainscicBniibiousootsrtmltwrTJlsttrnpoaeeaffdpnrhoarohstsaselMticssiocltateCC
letter	P75/mir/L10+3	136	-7.1857	oifynafanahteeskdoieoxleloGoillefgNitclaaoghroaalvtrnraoftLsMxiyihseahoehcaeracsaisogenndlrnkoayibsvdoaneieprfactuntvthehrmttedsnGcwuhIT
letter	P75/mir/L10+4	136	-7.1889	llgsinseehhyrlncnylbYeoyaTyyolmhontlhnabhcnstphunoneieLcoistnondxtrmsscbttchahatmdohnlionaaecrbecooinseuthwyuoyefoeednTrsaoieYeiaeanrtXI
letter	P75/mir/L10+5	136	-7.0671	nlnaoedltstneoiuahbteihamntpcautfieatitatsiaspsgocevhvsorcysiTiooreordodoistecfitnCkioomaWkcorsnslrtarmoisscemelovckautaatcBkyssnheitsOB
letter	P75/mir/L10+6	135	-7.0434	uuiecmrpsirAwhomhtgnchwLiiietfetolhmiritsndctoenssvetetteiaiotabtensenNlnBiueennaaecnhcitsnsterongacgairhikenuhamrernoasrssdrluiitroreT
letter	P75/mir/L10+7	135	-6.8627	dgnetnoeigoestceeindnseexoneitraostiweViliiosshatinstrIoyxdlculywdinnarudysoshIiiwhaettDetarstemoecenetawlnhrsTbeehaichtcdaealarFoacerS
letter	P75/mir/L10+8	135	-7.0686	neeriowclnwuiithrwileohhacgKhneersixpteeiortistlIditaotraoeatopreioeiseonbyyuttsfotlpiieesbesgtfchiliytrebuTueyotntMfsteonwsmacCltttteI
letter	P75/mir/L10+9	135	-7.1691	ahtahctioigrhbitayguitttMtiysohkpepauumvacygnefedrnaefcpLtsmibmeiscvortcAdadolhtdNfbobBirildtnnontnlyraehupsohmlsleefiektanneetlanoitHN
letter	P75/mir/L11+0	124	-7.1047	dloyierelintiscatnliaoioypttekgwstnttloyntmancvsafahyLtitlrininhcdnyydyasadCceiBmSsncrrmctacfauiinTotnhueknctkdnctYsiFtoBbCT
letter	P75/mir/L11+1	124	-7.0215	ebfsomocorinenuhiiurSrlTteinhanoihiiiicbirauosnterFttssoupevoBasoldbanstsmneapbealreoeefnnpaoeohlusleotocrisereiteyurlnnheII
letter	P75/mir/L11+10	123	-7.2656	erlnndpingtfrknhgdetfsxGycfrephthcaasirguegloeetoceiosnTayestdioboBsyoliriokntiitotkrsoohnotfntskhuhoesneaohetgoseesiotiiAC
letter	P75/mir/L11+2	124	-7.2067	vigacnwitahelimewgoeeeaniehottiNltrVeatnyohgsiiarelfiyicomvscesdNundduocttahlobhJlactttouiedsmrwbpelrcfveafikatmiklaCaosthXB
letter	P75/mir/L11+3	123	-7.3513	olnetotNdetrooerygwplyminKsDEsgtaieevtiirpsntdnhgyoocaltboEismrnroAeeoaaiawtbsaTdakssgnslevnriaeursaaeorhMfdiMroBrlclbiautO
letter	P75/mir/L11+4	123	-7.2943	llieicnorhyehchaliuxoaiogyrbmfnemwtmitBhtpeaIretyacridaiacchroeaecnssrhfniofearnnWnrsniuasiaatrhpeofylmeteuylhacdaataotwrsT
letter	P75/mir/L11+5	123	-7.2051	nunrhmatahnwtttbddoehLxciroaeoihipuagagssohldoegrLoexemBgsitesnstgiueacnifNohwnoasaetirobotgetetehroeaenecteestsemeIilcnteS
letter	P75/mir/L11+6	123	-7.1696	ugeasosnhtAsiinrneYiweatdeflhfltxuBntonatsteedbnestyosicnyxrnnirtnoaheeIsdceteimttbdskpiorcnyapgrpumhbtlrnshrasaseRfcGairrI
letter	P75/mir/L11+7	123	-7.1914	detsdraesreibBiuibehehMirnlmtosiaekdacicssfhrerivtoatexiidoeieoeeicctehttailgloieslainyclaeirhaneyeuTosaaatTardwnhtoneeoeeN
letter	P75/mir/L11+8	123	-7.1695	nhsrnfetiouhbfsoltcshtcBuilutospMmiahsdoieoteteheIrLkhaxnotdovcnbhtsusthehmonocDeiarraesgclyetpiwcnsylyrsvntscnneTisahrctHI
letter	P75/mir/L11+9	123	-7.1458	atieaslsgwrtaodybnnottioooaeareeealbtnitnleyvnvtrtpsotMoibwicetietiioulgktshihternrtobnneilrtdehseremgsttduatoaissdintattFO
letter	P75/mir/L12+0	113	-7.0847	dbgeimseiwtinmrldYhhtxyehDmoliMaatititothenearloieiinbenBsnegocuulsmatewiientcetsaociedtiueayatasdotrtodmRoattBeX
letter	P75/mir/L12+1	113	-6.9917	einehoatggteieadeestsotesbefspectiaihssftveseeorxsxxiyioeratncsooastwfheoDronotnubreytnilpsfebsrtacearceetsnoohhO
letter	P75/mir/L12+10	113	-7.0976	eosconthrutrchwguewhcoytntsnhxeibsobypeleeetoatiaaBndtitnsNonuhetgrdelsrotsatrrfueigyhphkTlremnranaediiraIcertiCI
letter	P75/mir/L12+11	113	-7.0042	lfatcansorfsueyioietiGpioEfitamlalcnrphertvtfFfcdmciowsiadrciatslianhbanmeirkreolstnrtesnslalelavuhkemBaefnhaibIB
letter	P75/mir/L12+2	113	-7.1620	vlirsresnnnlohbnbcofiTiKrahosehnietBstsoyovtryceoeaoarvcmestitiyyttaootlcetsetgiooalrfuhbroohoytenskMasshiiitnttT
letter	P75/mir/L12+3	113	-7.0247	olnadfliiieoctritntolnnyoltoettiVvtgaseelcnagaoythMTlessonrehisdsciiNegotiSrcsnrilcltaowuermTlsnkiiihtanTdsFnsusS
letter	P75/mir/L12+4	113	-7.1387	luesnsplrhrhtnulnearaigrfmtrhshreiancilgnsihyLtaktntpvirsiebtBynoanfclnhimlassipcgioferephuuygserfdlssweseiloareI
letter	P75/mir/L12+5	113	-6.9423	ngtradeoatetiiobdiSemoieluapwitemgoioneaointrsoLosiumEhenoneoyauafidioitBalkrtkysencomahepesmeucafyeadnsesraiwtrN
letter	P75/mir/L12+6	113	-7.2139	uesenrcteywiBsyglreyicdnleegolitatcdtumusdegetrsotoooctnecibnbdohnsamhnieJanesnenhaasirtryneohoeMuerrnisYuCbtnreI
letter	P75/mir/L12+7	113	-7.0088	dhineoidhnsbfdhnuelaxtriarknNawunasigtagtrenvIpiLscbcirivtodddercIthskebhdWadianotpdrtegecrhntvhethacaotyalocieHO
letter	P75/mir/L12+8	113	-7.2013	ntlimwNrhAibontiopoLaiuofeaitmpBdhnrnrhnIobieteysitasxeoeiclnesaetetocpbTnsbarbocnenatpnweutofrtcsTsogcelcalaotFC
letter	P75/mir/L12+9	113	-7.1391	aryontoatehakaigwxheMBocthtgeiukatiyiosaddrhrchtyligyodcdhouAseehhkiCaoanatlrosmnivaeaaishoecoeenttttntkltiGectAT
letter	P75/mir/L2+0	678	-7.0572	dvlunebluetogieslserseicisnnmomrsrwnsepcNtesltrhinrehrwnhyAutnrwitilhibrnotBocmhnsnhrbuytwlnlgigdbnlouYcerpehoaeowhfryLhtiaiacxTicioyigduyeKrnothrflfnDameetmhteasoorginlshothieslmxMhhipeanrtBiaieadbteithsitacnotBndrbisctnyttiurposlmhetogunlhynsIeeosdoenviebeethgitaryeeoryLttalctretoeasyiiokosaeettiaianotBiotoannaposdbrvcxteviteincrnotBmseenseicisnseicNetbblogitnnnotBbeuciydshuynoaeuyohetltantgstnsermafatdaocmoetolhcletnnpswlhibricieToiemJntetlassnsanbateseatctssrreginbrtipeofsocncuaoghneoaiaeicloangirfsayefeithdurrppthetnhibprwkurhyeTeounulaouetryhyooeaoghfmtysornateetrserMcadnfusnosdeTatklrserMsrodtasngioswicidsesermhsYlaRieucIoiiCacailblettotartnanotBtrrtieteeFCXTIICI
letter	P75/mir/L2+1	678	-7.0764	eondalilghrfnntiyaearnothdaencofdotaaleiontiodasgiahtogitnerteeshfeotbasicifkuetidaearohiydibngietduwoeniexistSlhetoeaetslmxMionotBGtniropeyeicisolatoblurhEetaktffopngisewNetptiaiaettwumcieukltVmnaaivgatlatosicigiiynhaogirssntopseeashfeagaetlotdrvcirdtennervsatnhtegrvrfeasIcFooophfryLitcxtoLydshsslmxMicicxTubgiilmcyoyeEiowishrdsoseicieonvdarnothdarnoorteeducnhodAiciydsassaeetoduresosachlacfIhisiitkatidhinwNisChfeokabhgieoaeotbanotBhnmDiadaerSlWtiorkalrncrdrkostiortnkasenrynmouisonlbletisrcnpvtelcdanytorertamtatnoaeaeiwhgislueesnpepchssrerolfmsheaeTmnclbletoessuvelrncheatkaenvaifttuciyhtheieatkahactertdanmcanotBenstkaeTeyletdsatfssrlinnFaoGhoniceaoswicihutetbhsrHAIOSNOTB
letter	P75/mir/L3+0	452	-7.1681	douablergnsyeaeoidnnmfrtslcoeitaiietwiyetewhioiancBkmtsarryiliggdtlwYnrxhtehhoyetliMxncByndoeyncholtDlehmtetooggleoeitliMtiuaitkaVaatvttitcitgdyiatitsuooemsteuahlsdecddnnereaghagerratclorhoystitoyehtliMoiiTognloybecoestdnsncBoedsnchnrioeebughnAoibscsdeudoeushhlcnhsiskmiaiaNmCtehaegnowoiaiteniiJaeSatnrnltcercssoennstremsinnalhiocavclaaitseeaiadoratwtiiursueyhernoameeyTocalhotsoeaneeskMndiutoiettirtrhrtttnnoaitdnskmTYlRdutosCiaFbGtntetsncBurteseAXSIT
letter	P75/mir/L3+1	452	-7.1840	eldeiuhoneisesnchneoosonapittldhgrhrghnutrstehbritfcendhauhwdlngenuueeeesalwtrahsaxcoitotgryeritsfanbmrtetksfrnnshNhpsaxehwecruitenbiiasaasoinibhcgysitpslaefggltntevsreeieeshnteyvoeLIaotptraiixkLastsaxncBxtbnipcdyvitiirioritesvnritsaeoNtbdontdncBdusyehonreooctaaIgsntrtfhdwcseflklhnesehbroihoDmdtrlWsoaaansdtosirtiarnpnfucoubgteripieodgyfrytethnrepieghlpekphcTsurlfuhreynebgtmssvnrehrtreaaftncdhaelaeascdrsaicwoieetresyateaIsilcnloeoocroaithreiheHCOIOI
letter	P75/mir/L3+2	452	-7.1664	vnnllgtfitlarritsamcrdwaeeNnsorsnahontArneifltbsoiouhinebotynbiibdoocipioSoefeLtimaiToiGiiupKeoirlfoaueEhaafopiiswtteimahtpmneBlimdaeghltoncBirnsonrtnrpsehhoaneyoIroiotvnbvttitrrefystFcoefeLycoosdesimaitcouaiamsorExwvhesceoimneaeoidsncrtelcionityeaiastyuasyaeltftitieaadtnoiohoocbtipaltbncBTmeanetlsiskbrerakttrrgkbeiyoooscloensanetlcnnroarfmttuapehhnsbewnrpesoeulostahmoloefeyurltctaeacvnfsusyThkeskMaoeadgmsncBsseaheleiscfiranialhtiaanwoitttbtrFITNCB
letter	P75/mir/L4+0	339	-7.2016	dlnbutgelesiinmmswspNelrirhwhAtriihbntomnnrutllidnoYephaohrLtaaxiiyguerohffDmemtaorilhtismMhparBaedtihiantnricntirolhtgnhnIesonibehiayerLtlteoayiksetiintitanpsbvxeienroBsesiineceblgtnoBecysunauoelatsnemftacotlcenpwhbiiTimnelsnabtsacsreibtposccagnoieconifaeetdrptenipwuheeuuautyyoagftsraetsrcdfsodTtlsrsotsgowcdeemslRecoiaalltoataoBrteeFXIC
letter	P75/mir/L4+1	339	-7.1394	enaigrntyerohanodtaeotoagatgtetehetaiikeiaaoidbgedweixsShteesmMooBtioeecsltbuheatfpgswepiietucektmaigtaoiiiyhoisnosesfaatodvidenrstherrescoohrLtxoysslxiixugimyyEoihdoecendrohanoteunoAcyssaeoueoahafhsiktdiwiCfoahioetaoBnDaarltoklnrrototksnymusnbeirnvecayoetmanaaihilespphseofseemcbeosuercetanaftcyteetaatrdncnteskeeltstsrinaGoieowchtthrAONT
letter	P75/mir/L4+2	339	-6.9788	vueleoissrecsnorrnectsthnernyunwtliroBchshbywnggblucreoewfyhiicTcoidyKntrlnaethesognsohelxhientiiabetstcoBdbstytupsmeoulyseodeveetgtreoytacrtesiooaetaaoBoonaodrctvticntmenecssiNtboinntbuidhyoeyhttngtsraadomeohltnslirceoeJttassnaeettsrgnriefonuoheaailagrsyfihurphthbrkryTonloerhoeohmyontereManunseakreMrdanisiissrhYaiuIiCcibettrnnttriteCTII
letter	P75/mir/L4+3	339	-7.1205	odllhfniaantdecfoalinidsihoinresfobscfutderhyinituoneitleoatlxintGnrpyiioaolrEtkfonieNttaatwmiulVnavaltscginagrstpeahegeltrcrtnevantgvfaIFopfyictLdhsmMccTbilcoeiwsrssiiovantdroredchdiidasetdrssclcIiitaihnNshekbgeaobnthmideSWirarcdksirnaernoiolltscptldntrrattoeewgsuenecsrrlmhaTnlltesvlnhakevituihhiakhcetamaoBntaTyedafslnFohncasiiuebsHISOB
letter	P75/mir/L5+0	272	-7.2204	dneltnsasosemdnlNttsrtnntetobiBunabhlbgtoeriahfatmcnitdprcraDuttafgiheeaMteiBtaaittstibansuplsoghoecoeevhhrvrsaoersckyesiiBTaioovovrnetoercdeotdgoniesdtneyclfgietancCokeisoboemmatWnkacaosrisinssulnratoarremhopitspsrceelmteolgoyvacrkcauudtkaradtgciBekhyRsIsanbhoeniBtisFOIB
letter	P75/mir/L5+1	271	-7.0317	euluriiercdmoraposdiariAtwfhaofmihrtdginwcehSwoLsiiiBireetofbeEttonlwhtmeimrkintgstnidncittoeeentsrsdveettgeetFtheiioahixoctgacbEtseonisdetnnNelnniBsieuueseaninkahaieechnahachiatSsonrsrtiekrrounlgiapccgtatitrahgiekeesnluehnaemsrrearnntoyaisaresnsodsrTltufiiiotirsohrbeATO
letter	P75/mir/L5+2	271	-7.2148	vdbgonleetnnrosetirgeohensitrcoeseuinnddunpseereixxoonueniftarmasoisotsihwaeiVditlaiBiioysrsmhgayteienbsgtyryIlotyyxodtlaciunlsycwidciBnnniairbuidoyussoosohtIsiritwmhlatewtrtTDJeltsatrtsrtnepmooaeeceeanfeftdapwnlrnhhorasrTobhesethsaaiscehltMctdiacesasliaorcFlotaacteerCSC
